user_id,conversation_id,session_id,variant,is_resolved,ai_metric,timestamp
u1662,conv0002490,sess0004932,B,0,0.38,2024-01-01 04:00:00
u1662,conv0002490,sess0004933,B,0,3.8,2024-01-08 06:00:00
u1663,conv0002491,sess0004934,B,0,2.0,2024-01-04 08:00:00
u1663,conv0002491,sess0004935,B,1,3.2,2024-01-09 02:00:00
u1663,conv0002491,sess0004936,B,1,3.99,2024-01-08 20:00:00
u1663,conv0002491,sess0004937,B,0,3.03,2024-01-10 01:00:00
u1663,conv0002491,sess0004938,B,1,4.67,2024-01-13 03:00:00
u1664,conv0002492,sess0004939,B,1,3.9,2024-01-07 03:00:00
u1664,conv0002493,sess0004940,B,0,2.36,2024-01-01 22:00:00
u1665,conv0002494,sess0004941,B,1,3.48,2024-01-07 22:00:00
u1665,conv0002494,sess0004942,B,1,2.78,2024-01-07 19:00:00
u1665,conv0002495,sess0004943,B,1,4.59,2024-01-03 03:00:00
u1665,conv0002495,sess0004944,B,1,5.0,2024-01-08 01:00:00
u1666,conv0002496,sess0004945,B,0,3.53,2024-01-06 22:00:00
u1666,conv0002496,sess0004946,B,1,3.78,2024-01-07 10:00:00
u1666,conv0002497,sess0004947,B,0,1.42,2024-01-05 06:00:00
u1667,conv0002498,sess0004948,B,1,4.32,2024-01-07 21:00:00
u1667,conv0002498,sess0004949,B,1,2.99,2024-01-04 00:00:00
u1668,conv0002499,sess0004950,B,0,4.03,2024-01-06 08:00:00
u1668,conv0002499,sess0004951,B,1,4.16,2024-01-06 09:00:00
u1668,conv0002500,sess0004952,B,0,3.29,2024-01-03 08:00:00
u1668,conv0002500,sess0004953,B,1,2.35,2024-01-04 14:00:00
u1669,conv0002501,sess0004954,B,1,5.0,2024-01-02 02:00:00
u1669,conv0002501,sess0004955,B,0,1.57,2024-01-03 09:00:00
u1669,conv0002501,sess0004956,B,1,5.0,2024-01-07 23:00:00
u1669,conv0002502,sess0004957,B,1,3.84,2024-01-06 03:00:00
u1669,conv0002502,sess0004958,B,0,2.45,2024-01-06 22:00:00
u1670,conv0002503,sess0004959,B,1,2.73,2024-01-04 02:00:00
u1670,conv0002503,sess0004960,B,1,4.32,2024-01-07 21:00:00
u1670,conv0002503,sess0004961,B,1,3.84,2024-01-08 11:00:00
u1670,conv0002503,sess0004962,B,1,3.02,2024-01-04 15:00:00
u1671,conv0002504,sess0004963,B,1,3.3,2024-01-03 00:00:00
u1671,conv0002504,sess0004964,B,0,3.18,2024-01-06 01:00:00
u1671,conv0002505,sess0004965,B,1,3.27,2024-01-07 17:00:00
u1671,conv0002505,sess0004966,B,1,4.28,2024-01-07 20:00:00
u1672,conv0002506,sess0004967,B,1,2.18,2024-01-06 19:00:00
u1673,conv0002508,sess0004968,B,1,3.45,2024-01-06 23:00:00
u1674,conv0002510,sess0004969,B,1,3.42,2024-01-03 19:00:00
u1675,conv0002512,sess0004970,B,1,3.89,2024-01-05 16:00:00
u1675,conv0002512,sess0004971,B,1,5.0,2024-01-08 12:00:00
u1675,conv0002513,sess0004972,B,0,1.93,2024-01-03 05:00:00
u1676,conv0002514,sess0004973,B,0,1.21,2024-01-03 04:00:00
u1676,conv0002514,sess0004974,B,1,3.42,2024-01-07 16:00:00
u1676,conv0002514,sess0004975,B,0,2.71,2024-01-04 13:00:00
u1676,conv0002515,sess0004976,B,1,4.79,2024-01-03 14:00:00
u1676,conv0002515,sess0004977,B,1,3.78,2024-01-08 19:00:00
u1677,conv0002516,sess0004978,B,0,1.59,2024-01-05 17:00:00
u1677,conv0002516,sess0004979,B,0,1.23,2024-01-04 12:00:00
u1677,conv0002516,sess0004980,B,0,2.24,2024-01-06 02:00:00
u1678,conv0002517,sess0004981,B,1,3.91,2024-01-07 17:00:00
u1678,conv0002517,sess0004982,B,1,5.0,2024-01-10 00:00:00
u1678,conv0002518,sess0004983,B,1,3.34,2024-01-04 23:00:00
u1679,conv0002519,sess0004984,B,1,3.98,2024-01-02 03:00:00
u1679,conv0002519,sess0004985,B,1,4.26,2024-01-08 20:00:00
u1680,conv0002520,sess0004986,B,1,3.64,2024-01-07 17:00:00
u1680,conv0002520,sess0004987,B,1,3.92,2024-01-09 14:00:00
u1681,conv0002521,sess0004988,B,0,3.5,2024-01-02 01:00:00
u1682,conv0002522,sess0004989,B,1,5.0,2024-01-01 07:00:00
u1682,conv0002522,sess0004990,B,0,1.11,2024-01-02 15:00:00
u1682,conv0002523,sess0004991,B,0,2.66,2024-01-02 17:00:00
u1682,conv0002523,sess0004992,B,1,3.81,2024-01-08 08:00:00
u1683,conv0002524,sess0004993,B,1,2.71,2024-01-04 13:00:00
u1684,conv0002525,sess0004994,B,0,2.98,2024-01-03 07:00:00
u1684,conv0002526,sess0004995,B,1,2.56,2024-01-07 01:00:00
u1685,conv0002527,sess0004996,B,1,3.44,2024-01-05 02:00:00
u1685,conv0002527,sess0004997,B,1,4.58,2024-01-06 04:00:00
u1685,conv0002528,sess0004998,B,1,5.0,2024-01-02 13:00:00
u1685,conv0002528,sess0004999,B,1,4.53,2024-01-09 08:00:00
u1686,conv0002529,sess0005000,B,0,1.59,2024-01-07 03:00:00
u1686,conv0002529,sess0005001,B,1,3.63,2024-01-08 14:00:00
u1686,conv0002529,sess0005002,B,1,3.66,2024-01-04 14:00:00
u1686,conv0002529,sess0005003,B,0,3.05,2024-01-14 03:00:00
u1687,conv0002530,sess0005004,B,1,4.31,2024-01-02 22:00:00
u1687,conv0002530,sess0005005,B,0,2.36,2024-01-03 20:00:00
u1687,conv0002530,sess0005006,B,1,5.0,2024-01-08 18:00:00
u1687,conv0002530,sess0005007,B,1,5.0,2024-01-12 10:00:00
u1688,conv0002531,sess0005008,B,0,3.22,2024-01-04 13:00:00
u1689,conv0002533,sess0005009,B,1,3.7,2024-01-04 21:00:00
u1690,conv0002535,sess0005010,B,0,2.29,2024-01-04 20:00:00
u1690,conv0002535,sess0005011,B,1,4.22,2024-01-06 17:00:00
u1690,conv0002535,sess0005012,B,1,4.56,2024-01-11 07:00:00
u1690,conv0002536,sess0005013,B,0,2.46,2024-01-07 18:00:00
u1690,conv0002536,sess0005014,B,0,1.84,2024-01-03 06:00:00
u1691,conv0002537,sess0005015,B,1,2.69,2024-01-01 09:00:00
u1691,conv0002537,sess0005016,B,1,3.73,2024-01-03 10:00:00
u1691,conv0002537,sess0005017,B,1,4.6,2024-01-03 15:00:00
u1691,conv0002537,sess0005018,B,1,3.42,2024-01-12 06:00:00
u1691,conv0002537,sess0005019,B,1,3.12,2024-01-11 00:00:00
u1692,conv0002538,sess0005020,B,0,3.22,2024-01-06 04:00:00
u1692,conv0002538,sess0005021,B,1,2.73,2024-01-06 08:00:00
u1692,conv0002538,sess0005022,B,1,4.52,2024-01-06 10:00:00
u1692,conv0002538,sess0005023,B,0,2.01,2024-01-05 14:00:00
u1692,conv0002538,sess0005024,B,0,2.93,2024-01-12 06:00:00
u1693,conv0002539,sess0005025,B,0,2.35,2024-01-06 17:00:00
u1693,conv0002539,sess0005026,B,1,3.16,2024-01-07 13:00:00
u1693,conv0002539,sess0005027,B,1,3.8,2024-01-06 23:00:00
u1693,conv0002540,sess0005028,B,1,3.48,2024-01-01 10:00:00
u1693,conv0002540,sess0005029,B,1,5.0,2024-01-08 14:00:00
u1694,conv0002541,sess0005030,B,0,2.47,2024-01-06 14:00:00
u1694,conv0002541,sess0005031,B,1,4.11,2024-01-04 20:00:00
u1694,conv0002542,sess0005032,B,1,3.92,2024-01-02 08:00:00
u1695,conv0002543,sess0005033,B,1,2.95,2024-01-02 16:00:00
u1695,conv0002543,sess0005034,B,1,5.0,2024-01-04 05:00:00
u1695,conv0002543,sess0005035,B,1,2.67,2024-01-11 15:00:00
u1695,conv0002544,sess0005036,B,0,2.82,2024-01-06 23:00:00
u1695,conv0002544,sess0005037,B,0,2.67,2024-01-05 17:00:00
u1696,conv0002545,sess0005038,B,0,2.41,2024-01-05 03:00:00
u1696,conv0002545,sess0005039,B,1,3.09,2024-01-07 11:00:00
u1696,conv0002545,sess0005040,B,0,3.14,2024-01-06 19:00:00
u1696,conv0002545,sess0005041,B,1,3.82,2024-01-10 04:00:00
u1696,conv0002545,sess0005042,B,0,1.89,2024-01-09 16:00:00
u1697,conv0002546,sess0005043,B,0,3.16,2024-01-05 17:00:00
u1697,conv0002546,sess0005044,B,1,2.58,2024-01-04 17:00:00
u1697,conv0002547,sess0005045,B,1,4.34,2024-01-07 08:00:00
u1697,conv0002547,sess0005046,B,1,5.0,2024-01-03 08:00:00
u1698,conv0002548,sess0005047,B,1,3.4,2024-01-01 10:00:00
u1698,conv0002548,sess0005048,B,1,3.59,2024-01-06 05:00:00
u1698,conv0002549,sess0005049,B,1,4.25,2024-01-07 08:00:00
u1699,conv0002550,sess0005050,B,1,3.79,2024-01-07 11:00:00
u1700,conv0002552,sess0005051,B,1,2.11,2024-01-01 13:00:00
u1700,conv0002552,sess0005052,B,1,4.38,2024-01-02 13:00:00
u1701,conv0002553,sess0005053,B,0,2.38,2024-01-06 19:00:00
u1701,conv0002553,sess0005054,B,1,4.48,2024-01-04 15:00:00
u1701,conv0002553,sess0005055,B,1,2.85,2024-01-02 12:00:00
u1701,conv0002553,sess0005056,B,0,1.0,2024-01-06 11:00:00
u1701,conv0002553,sess0005057,B,1,3.52,2024-01-14 07:00:00
u1702,conv0002554,sess0005058,B,1,3.67,2024-01-06 07:00:00
u1702,conv0002554,sess0005059,B,0,2.32,2024-01-06 00:00:00
u1702,conv0002554,sess0005060,B,0,2.08,2024-01-06 12:00:00
u1702,conv0002554,sess0005061,B,1,4.41,2024-01-06 08:00:00
u1702,conv0002554,sess0005062,B,1,3.56,2024-01-07 20:00:00
u1703,conv0002555,sess0005063,B,0,1.32,2024-01-06 04:00:00
u1703,conv0002555,sess0005064,B,1,4.66,2024-01-03 15:00:00
u1703,conv0002555,sess0005065,B,0,2.84,2024-01-09 04:00:00
u1703,conv0002556,sess0005066,B,1,5.0,2024-01-06 02:00:00
u1703,conv0002556,sess0005067,B,0,2.14,2024-01-08 06:00:00
u1704,conv0002557,sess0005068,B,1,3.5,2024-01-05 23:00:00
u1704,conv0002557,sess0005069,B,1,4.81,2024-01-09 09:00:00
u1704,conv0002558,sess0005070,B,0,2.28,2024-01-01 14:00:00
u1704,conv0002558,sess0005071,B,1,3.27,2024-01-05 21:00:00
u1705,conv0002559,sess0005072,B,0,2.09,2024-01-07 08:00:00
u1705,conv0002560,sess0005073,B,1,3.74,2024-01-05 05:00:00
u1706,conv0002561,sess0005074,B,1,2.64,2024-01-05 03:00:00
u1706,conv0002561,sess0005075,B,1,2.82,2024-01-09 09:00:00
u1706,conv0002561,sess0005076,B,0,3.84,2024-01-06 05:00:00
u1707,conv0002562,sess0005077,B,1,2.79,2024-01-07 01:00:00
u1708,conv0002563,sess0005078,B,0,3.31,2024-01-04 13:00:00
u1708,conv0002564,sess0005079,B,1,4.79,2024-01-02 22:00:00
u1709,conv0002565,sess0005080,B,0,3.82,2024-01-03 02:00:00
u1710,conv0002566,sess0005081,B,1,4.76,2024-01-01 02:00:00
u1711,conv0002567,sess0005082,B,0,2.73,2024-01-01 18:00:00
u1712,conv0002569,sess0005083,B,1,3.79,2024-01-02 01:00:00
u1712,conv0002569,sess0005084,B,1,4.87,2024-01-04 02:00:00
u1713,conv0002570,sess0005085,B,1,4.65,2024-01-02 05:00:00
u1713,conv0002570,sess0005086,B,1,2.68,2024-01-06 05:00:00
u1713,conv0002570,sess0005087,B,1,3.41,2024-01-07 21:00:00
u1713,conv0002570,sess0005088,B,1,5.0,2024-01-11 22:00:00
u1713,conv0002570,sess0005089,B,1,5.0,2024-01-13 00:00:00
u1714,conv0002571,sess0005090,B,1,4.28,2024-01-05 03:00:00
u1714,conv0002571,sess0005091,B,0,2.72,2024-01-03 22:00:00
u1714,conv0002571,sess0005092,B,0,3.65,2024-01-11 20:00:00
u1714,conv0002572,sess0005093,B,1,4.28,2024-01-06 18:00:00
u1714,conv0002572,sess0005094,B,1,4.64,2024-01-08 22:00:00
u1715,conv0002573,sess0005095,B,0,3.27,2024-01-04 18:00:00
u1715,conv0002573,sess0005096,B,1,4.75,2024-01-07 08:00:00
u1715,conv0002573,sess0005097,B,1,4.07,2024-01-08 00:00:00
u1716,conv0002574,sess0005098,B,0,2.93,2024-01-06 11:00:00
u1716,conv0002574,sess0005099,B,1,3.55,2024-01-09 00:00:00
u1716,conv0002574,sess0005100,B,1,2.74,2024-01-08 15:00:00
u1717,conv0002575,sess0005101,B,1,2.92,2024-01-02 10:00:00
u1717,conv0002575,sess0005102,B,0,2.29,2024-01-06 04:00:00
u1717,conv0002576,sess0005103,B,1,3.71,2024-01-07 02:00:00
u1717,conv0002576,sess0005104,B,1,4.24,2024-01-06 11:00:00
u1718,conv0002577,sess0005105,B,0,2.51,2024-01-02 19:00:00
u1718,conv0002578,sess0005106,B,1,3.33,2024-01-06 04:00:00
u1719,conv0002579,sess0005107,B,1,4.38,2024-01-02 04:00:00
u1719,conv0002579,sess0005108,B,1,3.25,2024-01-05 04:00:00
u1719,conv0002579,sess0005109,B,0,3.23,2024-01-06 17:00:00
u1720,conv0002580,sess0005110,B,0,1.61,2024-01-07 21:00:00
u1721,conv0002582,sess0005111,B,1,5.0,2024-01-07 10:00:00
u1721,conv0002582,sess0005112,B,0,3.01,2024-01-05 13:00:00
u1721,conv0002582,sess0005113,B,1,4.06,2024-01-04 18:00:00
u1722,conv0002583,sess0005114,B,1,3.34,2024-01-07 16:00:00
u1723,conv0002585,sess0005115,B,0,1.64,2024-01-03 21:00:00
u1723,conv0002585,sess0005116,B,1,3.11,2024-01-07 11:00:00
u1723,conv0002586,sess0005117,B,1,4.41,2024-01-01 21:00:00
u1723,conv0002586,sess0005118,B,0,2.16,2024-01-06 13:00:00
u1724,conv0002587,sess0005119,B,1,4.2,2024-01-02 00:00:00
u1724,conv0002587,sess0005120,B,1,3.17,2024-01-09 07:00:00
u1724,conv0002587,sess0005121,B,0,3.02,2024-01-04 20:00:00
u1724,conv0002587,sess0005122,B,0,1.63,2024-01-16 11:00:00
u1724,conv0002587,sess0005123,B,1,4.24,2024-01-16 22:00:00
u1725,conv0002588,sess0005124,B,0,2.06,2024-01-04 02:00:00
u1726,conv0002589,sess0005125,B,1,4.53,2024-01-01 14:00:00
u1726,conv0002589,sess0005126,B,1,4.98,2024-01-03 11:00:00
u1726,conv0002589,sess0005127,B,1,3.72,2024-01-09 16:00:00
u1726,conv0002589,sess0005128,B,1,4.12,2024-01-09 17:00:00
u1727,conv0002590,sess0005129,B,0,2.0,2024-01-04 05:00:00
u1727,conv0002590,sess0005130,B,0,1.96,2024-01-08 07:00:00
u1727,conv0002590,sess0005131,B,1,3.98,2024-01-09 02:00:00
u1727,conv0002591,sess0005132,B,0,2.64,2024-01-01 23:00:00
u1727,conv0002591,sess0005133,B,1,4.91,2024-01-08 23:00:00
u1728,conv0002592,sess0005134,B,1,4.63,2024-01-02 16:00:00
u1728,conv0002592,sess0005135,B,0,2.77,2024-01-06 14:00:00
u1728,conv0002592,sess0005136,B,1,3.25,2024-01-11 03:00:00
u1728,conv0002592,sess0005137,B,0,1.76,2024-01-08 08:00:00
u1728,conv0002592,sess0005138,B,1,4.91,2024-01-08 06:00:00
u1729,conv0002593,sess0005139,B,0,1.7,2024-01-01 11:00:00
u1730,conv0002594,sess0005140,B,0,2.21,2024-01-07 01:00:00
u1730,conv0002594,sess0005141,B,0,1.31,2024-01-06 23:00:00
u1731,conv0002595,sess0005142,B,1,3.54,2024-01-06 17:00:00
u1731,conv0002595,sess0005143,B,1,5.0,2024-01-07 22:00:00
u1731,conv0002595,sess0005144,B,1,4.14,2024-01-08 10:00:00
u1731,conv0002595,sess0005145,B,1,3.75,2024-01-13 06:00:00
u1732,conv0002596,sess0005146,B,1,4.37,2024-01-04 05:00:00
u1733,conv0002597,sess0005147,B,1,3.2,2024-01-01 15:00:00
u1734,conv0002599,sess0005148,B,1,4.52,2024-01-01 02:00:00
u1735,conv0002601,sess0005149,B,1,4.0,2024-01-06 12:00:00
u1736,conv0002603,sess0005150,B,0,2.78,2024-01-02 10:00:00
u1736,conv0002604,sess0005151,B,0,2.65,2024-01-07 08:00:00
u1737,conv0002605,sess0005152,B,1,3.13,2024-01-02 15:00:00
u1738,conv0002606,sess0005153,B,1,4.12,2024-01-05 10:00:00
u1738,conv0002606,sess0005154,B,1,3.9,2024-01-08 04:00:00
u1738,conv0002607,sess0005155,B,1,3.99,2024-01-02 18:00:00
u1739,conv0002608,sess0005156,B,0,4.08,2024-01-04 17:00:00
u1739,conv0002608,sess0005157,B,0,2.39,2024-01-06 22:00:00
u1739,conv0002608,sess0005158,B,1,5.0,2024-01-06 09:00:00
u1739,conv0002608,sess0005159,B,1,2.49,2024-01-09 11:00:00
u1739,conv0002608,sess0005160,B,1,3.37,2024-01-15 07:00:00
u1740,conv0002609,sess0005161,B,1,3.95,2024-01-07 16:00:00
u1740,conv0002610,sess0005162,B,1,4.32,2024-01-06 11:00:00
u1741,conv0002611,sess0005163,B,0,3.74,2024-01-03 20:00:00
u1741,conv0002611,sess0005164,B,1,3.29,2024-01-10 07:00:00
u1741,conv0002612,sess0005165,B,0,3.41,2024-01-06 12:00:00
u1741,conv0002612,sess0005166,B,0,3.89,2024-01-08 07:00:00
u1742,conv0002613,sess0005167,B,0,2.18,2024-01-03 01:00:00
u1742,conv0002613,sess0005168,B,0,2.19,2024-01-08 06:00:00
u1742,conv0002613,sess0005169,B,1,4.34,2024-01-11 16:00:00
u1743,conv0002614,sess0005170,B,1,4.09,2024-01-05 18:00:00
u1744,conv0002616,sess0005171,B,1,3.38,2024-01-02 04:00:00
u1745,conv0002618,sess0005172,B,0,5.0,2024-01-05 06:00:00
u1745,conv0002618,sess0005173,B,1,2.53,2024-01-07 07:00:00
u1746,conv0002619,sess0005174,B,1,3.57,2024-01-04 23:00:00
u1746,conv0002620,sess0005175,B,1,4.74,2024-01-04 00:00:00
u1747,conv0002621,sess0005176,B,0,3.49,2024-01-06 16:00:00
u1748,conv0002623,sess0005177,B,1,3.5,2024-01-01 22:00:00
u1749,conv0002624,sess0005178,B,0,2.56,2024-01-06 15:00:00
u1749,conv0002624,sess0005179,B,1,4.41,2024-01-03 23:00:00
u1749,conv0002624,sess0005180,B,1,4.48,2024-01-03 17:00:00
u1750,conv0002625,sess0005181,B,1,5.0,2024-01-02 12:00:00
u1750,conv0002625,sess0005182,B,1,3.22,2024-01-03 20:00:00
u1750,conv0002626,sess0005183,B,1,4.66,2024-01-02 17:00:00
u1750,conv0002626,sess0005184,B,1,4.12,2024-01-07 21:00:00
u1751,conv0002627,sess0005185,B,1,3.87,2024-01-05 12:00:00
u1752,conv0002628,sess0005186,B,0,1.74,2024-01-02 06:00:00
u1752,conv0002628,sess0005187,B,1,4.45,2024-01-03 12:00:00
u1752,conv0002628,sess0005188,B,1,4.36,2024-01-09 12:00:00
u1752,conv0002629,sess0005189,B,0,3.43,2024-01-06 12:00:00
u1752,conv0002629,sess0005190,B,1,4.24,2024-01-05 11:00:00
u1753,conv0002630,sess0005191,B,0,3.34,2024-01-05 04:00:00
u1753,conv0002630,sess0005192,B,0,3.28,2024-01-03 14:00:00
u1753,conv0002630,sess0005193,B,1,4.0,2024-01-06 03:00:00
u1753,conv0002631,sess0005194,B,0,2.93,2024-01-05 18:00:00
u1753,conv0002631,sess0005195,B,1,4.34,2024-01-05 00:00:00
u1754,conv0002632,sess0005196,B,1,4.71,2024-01-06 21:00:00
u1754,conv0002633,sess0005197,B,1,4.02,2024-01-02 15:00:00
u1755,conv0002634,sess0005198,B,1,4.51,2024-01-06 17:00:00
u1755,conv0002634,sess0005199,B,1,4.04,2024-01-04 11:00:00
u1755,conv0002635,sess0005200,B,1,4.51,2024-01-05 17:00:00
u1756,conv0002636,sess0005201,B,1,3.44,2024-01-07 10:00:00
u1756,conv0002636,sess0005202,B,0,3.22,2024-01-06 22:00:00
u1756,conv0002636,sess0005203,B,1,4.18,2024-01-07 20:00:00
u1757,conv0002637,sess0005204,B,0,2.92,2024-01-03 14:00:00
u1758,conv0002639,sess0005205,B,1,3.53,2024-01-05 00:00:00
u1758,conv0002639,sess0005206,B,1,3.74,2024-01-09 09:00:00
u1758,conv0002639,sess0005207,B,0,3.47,2024-01-08 13:00:00
u1759,conv0002640,sess0005208,B,1,4.55,2024-01-02 00:00:00
u1759,conv0002640,sess0005209,B,1,3.56,2024-01-02 20:00:00
u1759,conv0002640,sess0005210,B,1,4.42,2024-01-04 17:00:00
u1760,conv0002641,sess0005211,B,1,3.92,2024-01-06 16:00:00
u1760,conv0002641,sess0005212,B,1,3.82,2024-01-08 20:00:00
u1760,conv0002641,sess0005213,B,1,4.28,2024-01-08 04:00:00
u1760,conv0002641,sess0005214,B,1,4.97,2024-01-13 16:00:00
u1761,conv0002642,sess0005215,B,0,3.34,2024-01-07 14:00:00
u1761,conv0002642,sess0005216,B,0,2.62,2024-01-03 07:00:00
u1761,conv0002643,sess0005217,B,1,3.11,2024-01-07 05:00:00
u1761,conv0002643,sess0005218,B,1,4.23,2024-01-06 12:00:00
u1762,conv0002644,sess0005219,B,1,2.87,2024-01-06 16:00:00
u1762,conv0002644,sess0005220,B,1,5.0,2024-01-06 19:00:00
u1762,conv0002645,sess0005221,B,1,3.74,2024-01-04 09:00:00
u1762,conv0002645,sess0005222,B,1,3.39,2024-01-08 13:00:00
u1763,conv0002646,sess0005223,B,1,3.23,2024-01-05 15:00:00
u1763,conv0002646,sess0005224,B,0,4.46,2024-01-08 06:00:00
u1763,conv0002646,sess0005225,B,1,3.75,2024-01-10 00:00:00
u1763,conv0002647,sess0005226,B,1,2.58,2024-01-06 09:00:00
u1763,conv0002647,sess0005227,B,0,1.86,2024-01-04 15:00:00
u1764,conv0002648,sess0005228,B,0,1.51,2024-01-07 22:00:00
u1764,conv0002649,sess0005229,B,1,3.02,2024-01-01 18:00:00
u1765,conv0002650,sess0005230,B,1,3.89,2024-01-05 11:00:00
u1765,conv0002650,sess0005231,B,1,3.65,2024-01-04 19:00:00
u1765,conv0002650,sess0005232,B,0,1.04,2024-01-11 17:00:00
u1766,conv0002651,sess0005233,B,1,3.64,2024-01-03 03:00:00
u1767,conv0002653,sess0005234,B,1,3.76,2024-01-03 11:00:00
u1767,conv0002653,sess0005235,B,0,2.79,2024-01-07 05:00:00
u1768,conv0002654,sess0005236,B,0,3.41,2024-01-04 17:00:00
u1768,conv0002654,sess0005237,B,0,2.22,2024-01-05 19:00:00
u1769,conv0002655,sess0005238,B,0,2.35,2024-01-06 18:00:00
u1769,conv0002655,sess0005239,B,0,2.58,2024-01-03 02:00:00
u1769,conv0002655,sess0005240,B,1,3.24,2024-01-06 06:00:00
u1769,conv0002655,sess0005241,B,1,3.65,2024-01-13 14:00:00
u1769,conv0002655,sess0005242,B,1,3.84,2024-01-15 18:00:00
u1770,conv0002656,sess0005243,B,0,3.02,2024-01-02 14:00:00
u1770,conv0002656,sess0005244,B,1,4.15,2024-01-05 17:00:00
u1771,conv0002657,sess0005245,B,1,4.98,2024-01-03 18:00:00
u1771,conv0002657,sess0005246,B,0,3.65,2024-01-07 04:00:00
u1771,conv0002657,sess0005247,B,0,2.38,2024-01-07 03:00:00
u1771,conv0002657,sess0005248,B,0,1.2,2024-01-06 20:00:00
u1772,conv0002658,sess0005249,B,0,1.98,2024-01-05 13:00:00
u1772,conv0002658,sess0005250,B,1,3.55,2024-01-03 22:00:00
u1773,conv0002659,sess0005251,B,1,4.99,2024-01-04 18:00:00
u1773,conv0002659,sess0005252,B,1,3.51,2024-01-03 05:00:00
u1773,conv0002659,sess0005253,B,0,3.73,2024-01-10 19:00:00
u1773,conv0002659,sess0005254,B,1,4.79,2024-01-10 16:00:00
u1774,conv0002660,sess0005255,B,1,2.28,2024-01-05 16:00:00
u1775,conv0002661,sess0005256,B,1,3.52,2024-01-04 16:00:00
u1775,conv0002662,sess0005257,B,1,3.3,2024-01-02 14:00:00
u1776,conv0002663,sess0005258,B,1,3.96,2024-01-07 05:00:00
u1776,conv0002664,sess0005259,B,1,2.84,2024-01-01 03:00:00
u1777,conv0002665,sess0005260,B,1,5.0,2024-01-04 21:00:00
u1777,conv0002666,sess0005261,B,0,3.22,2024-01-07 01:00:00
u1778,conv0002667,sess0005262,B,1,5.0,2024-01-06 18:00:00
u1778,conv0002667,sess0005263,B,1,3.53,2024-01-08 15:00:00
u1778,conv0002667,sess0005264,B,1,5.0,2024-01-13 05:00:00
u1778,conv0002667,sess0005265,B,0,2.14,2024-01-10 09:00:00
u1778,conv0002667,sess0005266,B,1,4.08,2024-01-12 05:00:00
u1779,conv0002668,sess0005267,B,0,1.95,2024-01-06 17:00:00
u1779,conv0002668,sess0005268,B,0,0.35,2024-01-09 14:00:00
u1779,conv0002668,sess0005269,B,0,2.19,2024-01-03 07:00:00
u1779,conv0002668,sess0005270,B,1,3.46,2024-01-12 01:00:00
u1780,conv0002669,sess0005271,B,0,1.2,2024-01-01 07:00:00
u1780,conv0002669,sess0005272,B,0,1.67,2024-01-03 21:00:00
u1780,conv0002670,sess0005273,B,1,4.06,2024-01-06 13:00:00
u1780,conv0002670,sess0005274,B,1,3.41,2024-01-05 10:00:00
u1781,conv0002671,sess0005275,B,0,1.78,2024-01-07 21:00:00
u1781,conv0002671,sess0005276,B,1,3.47,2024-01-08 01:00:00
u1781,conv0002671,sess0005277,B,1,3.39,2024-01-07 22:00:00
u1781,conv0002671,sess0005278,B,1,4.7,2024-01-09 11:00:00
u1781,conv0002671,sess0005279,B,1,4.23,2024-01-06 13:00:00
u1782,conv0002672,sess0005280,B,1,4.06,2024-01-06 13:00:00
u1782,conv0002672,sess0005281,B,1,4.23,2024-01-07 10:00:00
u1782,conv0002672,sess0005282,B,1,3.06,2024-01-04 07:00:00
u1782,conv0002672,sess0005283,B,1,3.07,2024-01-07 01:00:00
u1783,conv0002673,sess0005284,B,1,3.43,2024-01-07 03:00:00
u1783,conv0002673,sess0005285,B,1,5.0,2024-01-08 10:00:00
u1784,conv0002674,sess0005286,B,0,3.04,2024-01-05 21:00:00
u1784,conv0002674,sess0005287,B,0,3.35,2024-01-04 12:00:00
u1785,conv0002675,sess0005288,B,0,2.01,2024-01-05 22:00:00
u1786,conv0002677,sess0005289,B,0,3.11,2024-01-06 00:00:00
u1786,conv0002677,sess0005290,B,1,4.64,2024-01-06 14:00:00
u1786,conv0002678,sess0005291,B,1,4.79,2024-01-07 09:00:00
u1787,conv0002679,sess0005292,B,1,3.78,2024-01-07 08:00:00
u1787,conv0002679,sess0005293,B,1,5.0,2024-01-10 08:00:00
u1787,conv0002679,sess0005294,B,0,1.81,2024-01-07 13:00:00
u1788,conv0002680,sess0005295,B,0,3.06,2024-01-02 22:00:00
u1789,conv0002681,sess0005296,B,1,4.03,2024-01-06 23:00:00
u1789,conv0002681,sess0005297,B,1,3.3,2024-01-03 22:00:00
u1789,conv0002681,sess0005298,B,1,3.77,2024-01-07 23:00:00
u1789,conv0002682,sess0005299,B,1,4.47,2024-01-03 07:00:00
u1789,conv0002682,sess0005300,B,1,3.36,2024-01-03 04:00:00
u1790,conv0002683,sess0005301,B,1,4.23,2024-01-02 17:00:00
u1790,conv0002683,sess0005302,B,1,3.92,2024-01-08 15:00:00
u1790,conv0002683,sess0005303,B,1,4.27,2024-01-06 02:00:00
u1791,conv0002684,sess0005304,B,0,1.32,2024-01-01 14:00:00
u1792,conv0002686,sess0005305,B,1,4.17,2024-01-04 12:00:00
u1792,conv0002686,sess0005306,B,0,1.46,2024-01-08 00:00:00
u1792,conv0002687,sess0005307,B,1,4.4,2024-01-06 02:00:00
u1793,conv0002688,sess0005308,B,1,5.0,2024-01-01 11:00:00
