user_id,session_id,variant,session_revenue,timestamp
u0881,sess0001446,A,13.05,2024-01-05 07:00:00
u0881,sess0001447,A,0.0,2024-01-06 17:00:00
u0881,sess0001448,A,19.26,2024-01-03 01:00:00
u0881,sess0001449,A,12.36,2024-01-07 14:00:00
u0881,sess0001450,A,8.42,2024-01-04 11:00:00
u0883,sess0001451,A,8.37,2024-01-06 03:00:00
u0883,sess0001452,A,5.41,2024-01-01 14:00:00
u0888,sess0001453,A,13.32,2024-01-02 20:00:00
u0888,sess0001454,A,17.75,2024-01-04 21:00:00
u0888,sess0001455,A,13.99,2024-01-05 04:00:00
u0888,sess0001456,A,8.49,2024-01-01 06:00:00
u0888,sess0001457,A,10.88,2024-01-03 11:00:00
u0888,sess0001458,A,12.55,2024-01-01 00:00:00
u0888,sess0001459,A,9.95,2024-01-05 11:00:00
u0891,sess0001460,A,18.93,2024-01-06 14:00:00
u0891,sess0001461,A,8.93,2024-01-06 17:00:00
u0891,sess0001462,A,14.33,2024-01-03 10:00:00
u0891,sess0001463,A,5.58,2024-01-05 01:00:00
u0891,sess0001464,A,11.44,2024-01-01 07:00:00
u0892,sess0001465,A,8.86,2024-01-05 17:00:00
u0892,sess0001466,A,20.45,2024-01-04 15:00:00
u0892,sess0001467,A,13.48,2024-01-06 23:00:00
u0892,sess0001468,A,17.36,2024-01-05 04:00:00
u0892,sess0001469,A,5.93,2024-01-06 06:00:00
u0892,sess0001470,A,6.79,2024-01-02 21:00:00
u0897,sess0001471,A,14.54,2024-01-03 20:00:00
u0897,sess0001472,A,15.45,2024-01-03 14:00:00
u0897,sess0001473,A,8.14,2024-01-04 00:00:00
u0900,sess0001474,A,1.87,2024-01-02 19:00:00
u0900,sess0001475,A,19.59,2024-01-05 21:00:00
u0900,sess0001476,A,1.22,2024-01-01 09:00:00
u0900,sess0001477,A,13.58,2024-01-02 12:00:00
u0900,sess0001478,A,14.56,2024-01-03 03:00:00
u0900,sess0001479,A,7.6,2024-01-06 13:00:00
u0900,sess0001480,A,6.43,2024-01-05 04:00:00
u0900,sess0001481,A,13.34,2024-01-04 08:00:00
u0900,sess0001482,A,7.02,2024-01-01 04:00:00
u0903,sess0001483,A,2.63,2024-01-07 04:00:00
u0903,sess0001484,A,11.76,2024-01-02 17:00:00
u0903,sess0001485,A,6.51,2024-01-06 11:00:00
u0903,sess0001486,A,3.32,2024-01-05 06:00:00
u0903,sess0001487,A,12.17,2024-01-01 00:00:00
u0903,sess0001488,A,15.21,2024-01-03 04:00:00
u0903,sess0001489,A,5.6,2024-01-05 22:00:00
u0903,sess0001490,A,7.99,2024-01-04 13:00:00
u0903,sess0001491,A,10.62,2024-01-03 22:00:00
u0906,sess0001492,A,7.07,2024-01-05 20:00:00
u0906,sess0001493,A,12.95,2024-01-06 09:00:00
u0906,sess0001494,A,16.55,2024-01-01 06:00:00
u0906,sess0001495,A,6.48,2024-01-01 08:00:00
u0906,sess0001496,A,13.71,2024-01-02 02:00:00
u0906,sess0001497,A,7.78,2024-01-04 13:00:00
u0910,sess0001498,A,16.84,2024-01-06 09:00:00
u0910,sess0001499,A,5.19,2024-01-01 19:00:00
u0910,sess0001500,A,9.22,2024-01-06 05:00:00
u0910,sess0001501,A,13.77,2024-01-03 14:00:00
u0910,sess0001502,A,13.62,2024-01-04 16:00:00
u0910,sess0001503,A,9.54,2024-01-04 19:00:00
u0910,sess0001504,A,0.66,2024-01-04 03:00:00
u0910,sess0001505,A,1.91,2024-01-06 12:00:00
u0912,sess0001506,A,9.1,2024-01-06 18:00:00
u0912,sess0001507,A,7.61,2024-01-05 11:00:00
u0912,sess0001508,A,7.02,2024-01-07 02:00:00
u0912,sess0001509,A,0.0,2024-01-07 15:00:00
u0912,sess0001510,A,13.5,2024-01-02 21:00:00
u0912,sess0001511,A,5.38,2024-01-04 23:00:00
u0912,sess0001512,A,11.84,2024-01-01 17:00:00
u0912,sess0001513,A,11.93,2024-01-02 21:00:00
u0912,sess0001514,A,13.11,2024-01-02 13:00:00
u0912,sess0001515,A,7.9,2024-01-05 10:00:00
u0914,sess0001516,A,10.45,2024-01-07 03:00:00
u0914,sess0001517,A,13.06,2024-01-02 07:00:00
u0915,sess0001518,A,13.75,2024-01-06 05:00:00
u0915,sess0001519,A,9.91,2024-01-05 23:00:00
u0915,sess0001520,A,12.98,2024-01-01 17:00:00
u0915,sess0001521,A,0.0,2024-01-04 09:00:00
u0919,sess0001522,A,0.0,2024-01-06 23:00:00
u0919,sess0001523,A,7.52,2024-01-07 22:00:00
u0919,sess0001524,A,19.45,2024-01-02 08:00:00
u0919,sess0001525,A,0.0,2024-01-05 22:00:00
u0919,sess0001526,A,14.36,2024-01-03 23:00:00
u0919,sess0001527,A,13.33,2024-01-04 23:00:00
u0919,sess0001528,A,10.2,2024-01-03 04:00:00
u0919,sess0001529,A,9.19,2024-01-03 11:00:00
u0919,sess0001530,A,6.83,2024-01-03 02:00:00
u0924,sess0001531,A,12.91,2024-01-07 23:00:00
u0924,sess0001532,A,3.34,2024-01-01 06:00:00
u0924,sess0001533,A,8.41,2024-01-01 18:00:00
u0924,sess0001534,A,9.74,2024-01-06 22:00:00
u0924,sess0001535,A,9.16,2024-01-04 07:00:00
u0926,sess0001536,A,9.37,2024-01-05 12:00:00
u0926,sess0001537,A,4.4,2024-01-04 19:00:00
u0926,sess0001538,A,10.34,2024-01-01 02:00:00
u0926,sess0001539,A,14.02,2024-01-04 20:00:00
u0926,sess0001540,A,1.58,2024-01-02 22:00:00
u0926,sess0001541,A,14.72,2024-01-02 09:00:00
u0926,sess0001542,A,11.47,2024-01-03 01:00:00
u0929,sess0001543,A,7.99,2024-01-06 11:00:00
u0929,sess0001544,A,13.73,2024-01-01 15:00:00
u0929,sess0001545,A,15.92,2024-01-02 15:00:00
u0929,sess0001546,A,10.44,2024-01-03 03:00:00
u0929,sess0001547,A,15.98,2024-01-01 22:00:00
u0929,sess0001548,A,7.69,2024-01-06 10:00:00
u0929,sess0001549,A,11.89,2024-01-05 13:00:00
u0929,sess0001550,A,8.99,2024-01-06 14:00:00
u0929,sess0001551,A,17.76,2024-01-06 22:00:00
u0929,sess0001552,A,18.87,2024-01-02 19:00:00
u0930,sess0001553,A,5.59,2024-01-07 17:00:00
u0930,sess0001554,A,9.79,2024-01-02 21:00:00
u0930,sess0001555,A,11.26,2024-01-06 12:00:00
u0930,sess0001556,A,13.9,2024-01-01 04:00:00
u0930,sess0001557,A,13.75,2024-01-01 04:00:00
u0930,sess0001558,A,2.48,2024-01-06 20:00:00
u0930,sess0001559,A,17.85,2024-01-04 09:00:00
u0947,sess0001560,A,5.81,2024-01-06 05:00:00
u0947,sess0001561,A,16.24,2024-01-03 11:00:00
u0947,sess0001562,A,4.7,2024-01-04 01:00:00
u0947,sess0001563,A,13.03,2024-01-04 18:00:00
u0947,sess0001564,A,5.94,2024-01-04 22:00:00
u0947,sess0001565,A,21.15,2024-01-03 11:00:00
u0947,sess0001566,A,10.68,2024-01-05 16:00:00
u0949,sess0001567,A,17.07,2024-01-04 11:00:00
u0949,sess0001568,A,16.61,2024-01-02 00:00:00
u0949,sess0001569,A,19.72,2024-01-01 18:00:00
u0949,sess0001570,A,9.65,2024-01-03 08:00:00
u0949,sess0001571,A,4.91,2024-01-03 11:00:00
u0949,sess0001572,A,5.89,2024-01-05 12:00:00
u0949,sess0001573,A,11.15,2024-01-07 15:00:00
u0949,sess0001574,A,4.85,2024-01-06 20:00:00
u0951,sess0001575,A,21.88,2024-01-06 12:00:00
u0954,sess0001576,A,9.07,2024-01-06 04:00:00
u0954,sess0001577,A,6.91,2024-01-03 22:00:00
u0954,sess0001578,A,4.51,2024-01-01 17:00:00
u0954,sess0001579,A,0.0,2024-01-02 17:00:00
u0954,sess0001580,A,12.84,2024-01-05 20:00:00
u0955,sess0001581,A,6.25,2024-01-07 23:00:00
u0955,sess0001582,A,3.57,2024-01-03 07:00:00
u0955,sess0001583,A,18.54,2024-01-03 08:00:00
u0955,sess0001584,A,22.58,2024-01-01 04:00:00
u0955,sess0001585,A,10.33,2024-01-02 23:00:00
u0955,sess0001586,A,13.41,2024-01-03 11:00:00
u0955,sess0001587,A,10.84,2024-01-05 03:00:00
u0955,sess0001588,A,11.18,2024-01-04 10:00:00
u0956,sess0001589,A,5.24,2024-01-06 19:00:00
u0956,sess0001590,A,11.39,2024-01-07 01:00:00
u0956,sess0001591,A,10.65,2024-01-05 02:00:00
u0956,sess0001592,A,8.79,2024-01-06 23:00:00
u0956,sess0001593,A,5.54,2024-01-02 20:00:00
u0956,sess0001594,A,15.79,2024-01-05 21:00:00
u0959,sess0001595,A,13.82,2024-01-07 10:00:00
u0959,sess0001596,A,19.86,2024-01-05 15:00:00
u0959,sess0001597,A,14.27,2024-01-06 20:00:00
u0959,sess0001598,A,6.68,2024-01-04 00:00:00
u0959,sess0001599,A,15.67,2024-01-07 09:00:00
u0959,sess0001600,A,11.58,2024-01-03 19:00:00
u0959,sess0001601,A,6.54,2024-01-02 00:00:00
u0965,sess0001602,A,15.54,2024-01-03 23:00:00
u0965,sess0001603,A,10.1,2024-01-03 09:00:00
u0965,sess0001604,A,4.66,2024-01-04 03:00:00
u0965,sess0001605,A,8.42,2024-01-03 14:00:00
u0965,sess0001606,A,18.37,2024-01-01 11:00:00
u0965,sess0001607,A,19.27,2024-01-05 07:00:00
u0965,sess0001608,A,15.59,2024-01-03 18:00:00
u0965,sess0001609,A,6.62,2024-01-04 08:00:00
u0965,sess0001610,A,16.61,2024-01-03 18:00:00
u0970,sess0001611,A,7.44,2024-01-04 18:00:00
u0970,sess0001612,A,13.21,2024-01-02 17:00:00
u0970,sess0001613,A,15.96,2024-01-04 04:00:00
u0970,sess0001614,A,12.04,2024-01-01 05:00:00
u0970,sess0001615,A,0.0,2024-01-05 11:00:00
u0972,sess0001616,A,2.78,2024-01-04 21:00:00
u0972,sess0001617,A,7.68,2024-01-01 15:00:00
u0972,sess0001618,A,18.84,2024-01-03 21:00:00
u0972,sess0001619,A,1.91,2024-01-06 23:00:00
u0972,sess0001620,A,15.11,2024-01-01 17:00:00
u0972,sess0001621,A,5.63,2024-01-06 17:00:00
u0972,sess0001622,A,9.49,2024-01-02 21:00:00
u0972,sess0001623,A,7.2,2024-01-05 15:00:00
u0973,sess0001624,A,14.08,2024-01-02 20:00:00
u0973,sess0001625,A,5.17,2024-01-05 00:00:00
u0974,sess0001626,A,8.12,2024-01-04 10:00:00
u0974,sess0001627,A,14.91,2024-01-01 17:00:00
u0980,sess0001628,A,5.19,2024-01-02 08:00:00
u0980,sess0001629,A,13.06,2024-01-06 21:00:00
u0980,sess0001630,A,5.51,2024-01-07 21:00:00
u0982,sess0001631,A,9.9,2024-01-05 07:00:00
u0982,sess0001632,A,14.33,2024-01-01 22:00:00
u0982,sess0001633,A,8.67,2024-01-07 08:00:00
u0982,sess0001634,A,11.47,2024-01-01 16:00:00
u0982,sess0001635,A,17.34,2024-01-07 03:00:00
u0982,sess0001636,A,24.81,2024-01-06 07:00:00
u0988,sess0001637,A,6.85,2024-01-04 07:00:00
u0988,sess0001638,A,11.74,2024-01-04 19:00:00
u0988,sess0001639,A,15.06,2024-01-03 21:00:00
u0988,sess0001640,A,11.23,2024-01-02 04:00:00
u0988,sess0001641,A,9.84,2024-01-02 20:00:00
u0988,sess0001642,A,12.83,2024-01-03 20:00:00
u0988,sess0001643,A,14.08,2024-01-04 11:00:00
u0988,sess0001644,A,8.42,2024-01-03 03:00:00
u0989,sess0001645,A,10.89,2024-01-07 23:00:00
u0989,sess0001646,A,9.13,2024-01-06 20:00:00
u0989,sess0001647,A,5.08,2024-01-02 04:00:00
u0989,sess0001648,A,4.95,2024-01-07 09:00:00
u0989,sess0001649,A,7.62,2024-01-01 11:00:00
u0989,sess0001650,A,20.43,2024-01-07 19:00:00
u0989,sess0001651,A,16.58,2024-01-02 06:00:00
u0989,sess0001652,A,7.15,2024-01-04 18:00:00
u0990,sess0001653,A,13.17,2024-01-07 13:00:00
u0990,sess0001654,A,12.04,2024-01-06 01:00:00
u0990,sess0001655,A,5.31,2024-01-03 18:00:00
u0993,sess0001656,A,3.35,2024-01-06 12:00:00
u0993,sess0001657,A,4.27,2024-01-03 17:00:00
u0993,sess0001658,A,6.14,2024-01-07 11:00:00
u0993,sess0001659,A,11.65,2024-01-03 01:00:00
u0993,sess0001660,A,7.95,2024-01-07 22:00:00
u0994,sess0001661,A,8.13,2024-01-04 19:00:00
u0994,sess0001662,A,5.7,2024-01-02 13:00:00
u0994,sess0001663,A,10.67,2024-01-02 20:00:00
u0994,sess0001664,A,4.26,2024-01-06 08:00:00
u0994,sess0001665,A,6.31,2024-01-06 22:00:00
u0994,sess0001666,A,9.24,2024-01-05 08:00:00
u0994,sess0001667,A,5.95,2024-01-05 23:00:00
u0994,sess0001668,A,19.51,2024-01-06 15:00:00
u0994,sess0001669,A,16.73,2024-01-06 13:00:00
u0994,sess0001670,A,11.54,2024-01-05 00:00:00
u0995,sess0001671,A,7.91,2024-01-03 22:00:00
u0995,sess0001672,A,14.95,2024-01-02 21:00:00
u0995,sess0001673,A,7.03,2024-01-03 11:00:00
u0995,sess0001674,A,8.12,2024-01-03 11:00:00
u0995,sess0001675,A,7.81,2024-01-06 14:00:00
u0995,sess0001676,A,13.99,2024-01-07 00:00:00
u0996,sess0001677,A,1.43,2024-01-02 20:00:00
u0996,sess0001678,A,3.65,2024-01-04 07:00:00
u0996,sess0001679,A,13.92,2024-01-04 10:00:00
u0996,sess0001680,A,14.3,2024-01-01 11:00:00
u0996,sess0001681,A,11.15,2024-01-01 18:00:00
u0996,sess0001682,A,15.91,2024-01-05 07:00:00
u0996,sess0001683,A,16.12,2024-01-02 12:00:00
u0997,sess0001684,A,8.08,2024-01-06 16:00:00
u1006,sess0001685,B,22.25,2024-01-07 04:00:00
u1006,sess0001686,B,6.57,2024-01-07 00:00:00
u1006,sess0001687,B,15.99,2024-01-06 00:00:00
u1007,sess0001688,B,14.6,2024-01-07 18:00:00
u1007,sess0001689,B,18.47,2024-01-06 02:00:00
u1007,sess0001690,B,8.12,2024-01-06 08:00:00
u1007,sess0001691,B,18.31,2024-01-04 03:00:00
u1007,sess0001692,B,13.24,2024-01-05 07:00:00
u1007,sess0001693,B,10.65,2024-01-07 16:00:00
u1007,sess0001694,B,13.46,2024-01-04 20:00:00
u1015,sess0001695,B,17.91,2024-01-03 21:00:00
u1015,sess0001696,B,11.79,2024-01-07 04:00:00
u1015,sess0001697,B,10.08,2024-01-05 12:00:00
u1015,sess0001698,B,10.12,2024-01-02 23:00:00
u1015,sess0001699,B,5.6,2024-01-01 01:00:00
u1015,sess0001700,B,13.05,2024-01-06 13:00:00
u1015,sess0001701,B,11.88,2024-01-02 15:00:00
u1016,sess0001702,B,6.68,2024-01-03 09:00:00
u1016,sess0001703,B,15.35,2024-01-02 08:00:00
u1016,sess0001704,B,7.28,2024-01-03 13:00:00
u1016,sess0001705,B,3.41,2024-01-03 11:00:00
u1016,sess0001706,B,7.33,2024-01-02 21:00:00
u1016,sess0001707,B,9.83,2024-01-01 12:00:00
u1016,sess0001708,B,14.8,2024-01-05 11:00:00
u1016,sess0001709,B,8.41,2024-01-05 16:00:00
u1016,sess0001710,B,21.16,2024-01-05 00:00:00
u1016,sess0001711,B,11.32,2024-01-02 23:00:00
u1020,sess0001712,B,14.3,2024-01-05 07:00:00
u1020,sess0001713,B,10.52,2024-01-06 20:00:00
u1020,sess0001714,B,20.26,2024-01-02 01:00:00
u1020,sess0001715,B,11.35,2024-01-04 07:00:00
u1021,sess0001716,B,15.96,2024-01-03 08:00:00
u1021,sess0001717,B,19.01,2024-01-04 03:00:00
u1021,sess0001718,B,10.28,2024-01-02 04:00:00
u1022,sess0001719,B,11.05,2024-01-01 03:00:00
u1022,sess0001720,B,3.71,2024-01-06 16:00:00
u1022,sess0001721,B,17.02,2024-01-04 13:00:00
u1022,sess0001722,B,9.88,2024-01-01 09:00:00
u1022,sess0001723,B,11.66,2024-01-03 07:00:00
u1022,sess0001724,B,12.54,2024-01-04 16:00:00
u1022,sess0001725,B,17.69,2024-01-02 22:00:00
u1022,sess0001726,B,0.87,2024-01-01 22:00:00
u1023,sess0001727,B,9.41,2024-01-04 10:00:00
u1025,sess0001728,B,7.83,2024-01-01 18:00:00
u1025,sess0001729,B,12.67,2024-01-01 04:00:00
u1025,sess0001730,B,2.5,2024-01-04 03:00:00
u1025,sess0001731,B,14.72,2024-01-01 19:00:00
u1026,sess0001732,B,20.01,2024-01-07 18:00:00
u1026,sess0001733,B,3.64,2024-01-05 23:00:00
u1026,sess0001734,B,8.77,2024-01-04 22:00:00
u1026,sess0001735,B,9.63,2024-01-07 15:00:00
u1026,sess0001736,B,7.21,2024-01-06 18:00:00
u1026,sess0001737,B,15.47,2024-01-03 10:00:00
u1026,sess0001738,B,15.62,2024-01-07 11:00:00
u1026,sess0001739,B,12.8,2024-01-07 16:00:00
u1026,sess0001740,B,14.82,2024-01-02 22:00:00
u1026,sess0001741,B,8.58,2024-01-07 17:00:00
u1028,sess0001742,B,13.56,2024-01-02 17:00:00
u1029,sess0001743,B,0.04,2024-01-04 21:00:00
u1029,sess0001744,B,13.73,2024-01-05 23:00:00
u1029,sess0001745,B,11.89,2024-01-06 02:00:00
u1037,sess0001746,B,9.97,2024-01-06 20:00:00
u1037,sess0001747,B,5.4,2024-01-01 20:00:00
u1037,sess0001748,B,2.34,2024-01-01 00:00:00
u1037,sess0001749,B,5.67,2024-01-03 22:00:00
u1038,sess0001750,B,11.29,2024-01-01 12:00:00
u1038,sess0001751,B,15.61,2024-01-01 05:00:00
u1038,sess0001752,B,12.94,2024-01-07 03:00:00
u1038,sess0001753,B,9.23,2024-01-02 03:00:00
u1038,sess0001754,B,5.84,2024-01-06 18:00:00
u1038,sess0001755,B,14.88,2024-01-03 07:00:00
u1047,sess0001756,B,10.26,2024-01-05 08:00:00
u1047,sess0001757,B,14.07,2024-01-05 02:00:00
u1047,sess0001758,B,14.65,2024-01-07 02:00:00
u1047,sess0001759,B,6.04,2024-01-03 01:00:00
u1047,sess0001760,B,6.48,2024-01-04 14:00:00
u1047,sess0001761,B,11.91,2024-01-06 17:00:00
u1047,sess0001762,B,8.39,2024-01-06 15:00:00
u1050,sess0001763,B,25.44,2024-01-01 18:00:00
u1050,sess0001764,B,15.2,2024-01-03 23:00:00
u1050,sess0001765,B,12.83,2024-01-01 23:00:00
u1050,sess0001766,B,9.9,2024-01-04 11:00:00
u1050,sess0001767,B,5.53,2024-01-03 20:00:00
u1050,sess0001768,B,19.29,2024-01-01 10:00:00
u1050,sess0001769,B,2.55,2024-01-05 06:00:00
u1050,sess0001770,B,18.74,2024-01-07 00:00:00
u1054,sess0001771,B,12.47,2024-01-06 23:00:00
u1054,sess0001772,B,14.17,2024-01-01 03:00:00
u1054,sess0001773,B,13.56,2024-01-01 22:00:00
u1054,sess0001774,B,14.35,2024-01-06 03:00:00
u1054,sess0001775,B,10.28,2024-01-07 09:00:00
u1054,sess0001776,B,8.37,2024-01-06 04:00:00
u1057,sess0001777,B,7.6,2024-01-07 16:00:00
u1057,sess0001778,B,8.43,2024-01-05 16:00:00
u1057,sess0001779,B,0.0,2024-01-01 22:00:00
u1057,sess0001780,B,7.8,2024-01-07 08:00:00
u1057,sess0001781,B,10.33,2024-01-03 02:00:00
u1058,sess0001782,B,8.67,2024-01-05 18:00:00
u1058,sess0001783,B,14.28,2024-01-04 07:00:00
u1058,sess0001784,B,7.98,2024-01-07 06:00:00
u1058,sess0001785,B,14.36,2024-01-02 10:00:00
u1058,sess0001786,B,7.56,2024-01-03 01:00:00
u1058,sess0001787,B,7.59,2024-01-07 08:00:00
u1061,sess0001788,B,13.9,2024-01-07 10:00:00
u1061,sess0001789,B,10.98,2024-01-06 00:00:00
u1061,sess0001790,B,8.06,2024-01-01 15:00:00
u1061,sess0001791,B,19.11,2024-01-05 01:00:00
u1061,sess0001792,B,7.41,2024-01-05 19:00:00
u1061,sess0001793,B,13.89,2024-01-04 20:00:00
u1061,sess0001794,B,12.85,2024-01-05 14:00:00
u1061,sess0001795,B,19.28,2024-01-01 20:00:00
u1061,sess0001796,B,20.41,2024-01-06 06:00:00
u1064,sess0001797,B,21.02,2024-01-07 06:00:00
u1065,sess0001798,B,10.83,2024-01-02 08:00:00
u1065,sess0001799,B,7.62,2024-01-02 16:00:00
u1065,sess0001800,B,5.69,2024-01-04 01:00:00
u1065,sess0001801,B,11.33,2024-01-04 02:00:00
u1066,sess0001802,B,0.0,2024-01-03 18:00:00
u1072,sess0001803,B,9.85,2024-01-04 21:00:00
u1072,sess0001804,B,12.17,2024-01-05 16:00:00
u1072,sess0001805,B,15.0,2024-01-02 00:00:00
u1072,sess0001806,B,10.45,2024-01-07 10:00:00
u1072,sess0001807,B,15.44,2024-01-07 22:00:00
u1072,sess0001808,B,13.7,2024-01-04 17:00:00
u1072,sess0001809,B,20.92,2024-01-06 21:00:00
u1072,sess0001810,B,16.0,2024-01-03 11:00:00
u1072,sess0001811,B,5.94,2024-01-06 09:00:00
u1072,sess0001812,B,16.29,2024-01-05 10:00:00
u1076,sess0001813,B,21.33,2024-01-05 13:00:00
u1076,sess0001814,B,10.39,2024-01-03 09:00:00
u1076,sess0001815,B,14.96,2024-01-07 13:00:00
u1076,sess0001816,B,9.01,2024-01-04 03:00:00
u1077,sess0001817,B,14.1,2024-01-05 21:00:00
u1077,sess0001818,B,11.21,2024-01-07 04:00:00
u1077,sess0001819,B,14.4,2024-01-03 06:00:00
u1077,sess0001820,B,14.3,2024-01-05 07:00:00
u1077,sess0001821,B,13.9,2024-01-07 21:00:00
u1077,sess0001822,B,7.82,2024-01-04 20:00:00
u1077,sess0001823,B,21.32,2024-01-04 02:00:00
u1077,sess0001824,B,14.89,2024-01-07 18:00:00
u1077,sess0001825,B,16.93,2024-01-02 23:00:00
u1078,sess0001826,B,16.49,2024-01-04 18:00:00
u1078,sess0001827,B,8.45,2024-01-01 13:00:00
u1078,sess0001828,B,20.47,2024-01-04 00:00:00
u1078,sess0001829,B,4.08,2024-01-02 02:00:00
u1078,sess0001830,B,19.12,2024-01-04 08:00:00
u1078,sess0001831,B,4.81,2024-01-04 22:00:00
u1078,sess0001832,B,7.85,2024-01-03 14:00:00
u1078,sess0001833,B,16.12,2024-01-05 00:00:00
u1078,sess0001834,B,11.2,2024-01-05 19:00:00
u1078,sess0001835,B,9.18,2024-01-07 20:00:00
u1082,sess0001836,B,18.82,2024-01-04 12:00:00
u1082,sess0001837,B,6.85,2024-01-06 20:00:00
u1083,sess0001838,B,13.02,2024-01-06 11:00:00
u1083,sess0001839,B,20.43,2024-01-07 20:00:00
u1083,sess0001840,B,24.06,2024-01-03 04:00:00
u1083,sess0001841,B,6.67,2024-01-05 12:00:00
u1083,sess0001842,B,13.18,2024-01-03 11:00:00
u1084,sess0001843,B,9.13,2024-01-06 03:00:00
u1084,sess0001844,B,17.02,2024-01-07 23:00:00
u1084,sess0001845,B,8.26,2024-01-02 04:00:00
u1084,sess0001846,B,15.05,2024-01-03 10:00:00
u1084,sess0001847,B,3.77,2024-01-02 02:00:00
u1084,sess0001848,B,12.65,2024-01-01 05:00:00
u1084,sess0001849,B,16.81,2024-01-02 06:00:00
u1084,sess0001850,B,10.16,2024-01-05 08:00:00
u1084,sess0001851,B,12.75,2024-01-01 17:00:00
u1084,sess0001852,B,8.17,2024-01-04 14:00:00
u1085,sess0001853,B,6.4,2024-01-02 00:00:00
u1085,sess0001854,B,9.63,2024-01-01 06:00:00
u1085,sess0001855,B,11.94,2024-01-01 17:00:00
u1085,sess0001856,B,12.89,2024-01-05 09:00:00
u1085,sess0001857,B,0.0,2024-01-05 13:00:00
u1085,sess0001858,B,10.99,2024-01-03 16:00:00
u1085,sess0001859,B,6.29,2024-01-02 16:00:00
u1085,sess0001860,B,10.96,2024-01-06 07:00:00
u1085,sess0001861,B,10.55,2024-01-02 13:00:00
u1089,sess0001862,B,14.03,2024-01-02 10:00:00
u1089,sess0001863,B,5.56,2024-01-03 19:00:00
u1093,sess0001864,B,6.65,2024-01-02 12:00:00
u1093,sess0001865,B,10.56,2024-01-02 04:00:00
u1093,sess0001866,B,11.37,2024-01-02 16:00:00
u1093,sess0001867,B,7.33,2024-01-03 17:00:00
u1093,sess0001868,B,17.98,2024-01-07 02:00:00
u1093,sess0001869,B,11.81,2024-01-03 20:00:00
u1093,sess0001870,B,10.29,2024-01-01 22:00:00
u1093,sess0001871,B,7.2,2024-01-03 04:00:00
u1093,sess0001872,B,8.92,2024-01-05 23:00:00
u1099,sess0001873,B,13.83,2024-01-07 21:00:00
u1103,sess0001874,B,15.45,2024-01-07 05:00:00
u1103,sess0001875,B,16.14,2024-01-07 22:00:00
u1103,sess0001876,B,16.33,2024-01-04 09:00:00
u1103,sess0001877,B,13.69,2024-01-04 04:00:00
u1103,sess0001878,B,12.51,2024-01-02 10:00:00
u1103,sess0001879,B,17.14,2024-01-05 16:00:00
u1103,sess0001880,B,6.5,2024-01-05 14:00:00
u1103,sess0001881,B,8.05,2024-01-02 13:00:00
u1111,sess0001882,B,4.81,2024-01-01 17:00:00
u1111,sess0001883,B,12.6,2024-01-01 20:00:00
u1118,sess0001884,B,11.88,2024-01-06 08:00:00
u1118,sess0001885,B,13.29,2024-01-07 11:00:00
u1118,sess0001886,B,5.66,2024-01-02 14:00:00
u1123,sess0001887,B,11.49,2024-01-05 00:00:00
u1123,sess0001888,B,6.64,2024-01-05 07:00:00
u1123,sess0001889,B,23.13,2024-01-05 22:00:00
u1123,sess0001890,B,9.44,2024-01-06 20:00:00
u1123,sess0001891,B,22.22,2024-01-05 10:00:00
u1123,sess0001892,B,9.37,2024-01-04 16:00:00
u1123,sess0001893,B,14.5,2024-01-04 03:00:00
u1123,sess0001894,B,9.59,2024-01-04 11:00:00
u1123,sess0001895,B,5.87,2024-01-03 01:00:00
u1123,sess0001896,B,9.1,2024-01-05 03:00:00
u1124,sess0001897,B,12.51,2024-01-05 18:00:00
u1124,sess0001898,B,8.87,2024-01-04 04:00:00
u1128,sess0001899,B,13.24,2024-01-05 11:00:00
u1128,sess0001900,B,6.48,2024-01-01 20:00:00
u1128,sess0001901,B,11.73,2024-01-03 01:00:00
u1128,sess0001902,B,5.52,2024-01-07 12:00:00
u1128,sess0001903,B,15.5,2024-01-07 20:00:00
u1128,sess0001904,B,15.36,2024-01-03 15:00:00
u1128,sess0001905,B,11.01,2024-01-01 03:00:00
u1129,sess0001906,B,11.46,2024-01-03 16:00:00
u1129,sess0001907,B,10.38,2024-01-04 20:00:00
u1130,sess0001908,B,16.21,2024-01-02 06:00:00
u1130,sess0001909,B,16.85,2024-01-01 07:00:00
u1130,sess0001910,B,5.63,2024-01-03 06:00:00
u1130,sess0001911,B,14.89,2024-01-07 22:00:00
u1130,sess0001912,B,11.66,2024-01-04 08:00:00
u1130,sess0001913,B,9.3,2024-01-01 21:00:00
u1131,sess0001914,B,15.98,2024-01-07 09:00:00
u1131,sess0001915,B,17.23,2024-01-04 17:00:00
u1131,sess0001916,B,8.19,2024-01-02 08:00:00
u1131,sess0001917,B,5.78,2024-01-03 20:00:00
u1131,sess0001918,B,10.56,2024-01-02 13:00:00
u1131,sess0001919,B,13.76,2024-01-03 23:00:00
u1131,sess0001920,B,4.39,2024-01-01 19:00:00
u1131,sess0001921,B,10.45,2024-01-03 21:00:00
u1131,sess0001922,B,10.37,2024-01-01 04:00:00
u1135,sess0001923,B,8.45,2024-01-01 15:00:00
u1135,sess0001924,B,15.44,2024-01-05 02:00:00
u1135,sess0001925,B,9.93,2024-01-05 13:00:00
u1135,sess0001926,B,7.28,2024-01-02 14:00:00
u1135,sess0001927,B,8.53,2024-01-03 17:00:00
